No.,Time,Source,Destination,Protocol,Length,Info
7945,12:10:25.228183221,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
7946,12:10:25.228205415,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
7947,12:10:25.228233937,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
7948,12:10:25.231277649,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
7949,12:10:25.231310596,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
7950,12:10:25.231326845,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
7951,12:10:25.232626452,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
7952,12:10:25.233939657,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
7953,12:10:25.233981212,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
7954,12:10:25.234459601,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
7955,12:10:25.235680231,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
7956,12:10:25.235702828,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
7957,12:10:25.236977477,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
7958,12:10:25.237022106,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
7959,12:10:25.238320392,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
7960,12:10:25.238364234,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
7961,12:10:25.239599939,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
7962,12:10:25.239634074,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
7963,12:10:25.252808170,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
7964,12:10:25.252856154,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
7965,12:10:25.252898772,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
7966,12:10:25.254119597,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
7967,12:10:25.254153752,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
7968,12:10:25.255330238,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
7969,12:10:25.255355309,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
7970,12:10:25.255374478,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
7971,12:10:25.259515706,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
7972,12:10:25.259558909,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
7973,12:10:25.259583408,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
7974,12:10:25.260887635,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
7975,12:10:25.260939171,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
7976,12:10:25.260968805,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
7977,12:10:25.262285053,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
7978,12:10:25.262335377,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
7979,12:10:25.262365511,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
7980,12:10:25.262726989,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
7981,12:10:25.263686866,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
7982,12:10:25.263729206,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
7983,12:10:25.263757731,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
7984,12:10:25.265136081,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
7985,12:10:25.265208822,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
7986,12:10:25.265240296,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
7987,12:10:25.266488129,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
7988,12:10:25.266519440,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
7989,12:10:25.266534544,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
7990,12:10:25.267709222,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
7991,12:10:25.267732434,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
7992,12:10:25.267744845,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
7993,12:10:25.268916756,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
7994,12:10:25.268939945,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
7995,12:10:25.268958006,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
7996,12:10:25.270145078,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
7997,12:10:25.270163656,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
7998,12:10:25.270178588,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
7999,12:10:25.271390745,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8000,12:10:25.279191687,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8001,12:10:25.279252377,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8002,12:10:25.279287583,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8003,12:10:25.280643871,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8004,12:10:25.280676474,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8005,12:10:25.280694151,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8006,12:10:25.281925531,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8007,12:10:25.281949968,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8008,12:10:25.281971369,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8009,12:10:25.283189941,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8010,12:10:25.283212795,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8011,12:10:25.283230576,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8012,12:10:25.284443224,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8013,12:10:25.284465107,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8014,12:10:25.284485486,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8015,12:10:25.284560391,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8016,12:10:25.285444026,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8017,12:10:25.285469641,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8018,12:10:25.285487256,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8019,12:10:25.286715442,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8020,12:10:25.286738260,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8021,12:10:25.286754771,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8022,12:10:25.288060682,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8023,12:10:25.288117686,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8024,12:10:25.288157402,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8025,12:10:25.288741466,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8026,12:10:25.288768017,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8027,12:10:25.288786642,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8028,12:10:25.289993970,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8029,12:10:25.290018149,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8030,12:10:25.290036091,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8031,12:10:25.291262088,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8032,12:10:25.291285227,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8033,12:10:25.291302461,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8034,12:10:25.291935517,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8035,12:10:25.291962514,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8036,12:10:25.291981848,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8037,12:10:25.293377452,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8038,12:10:25.293456998,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8039,12:10:25.293504913,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8040,12:10:25.293540078,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8041,12:10:25.294922410,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8042,12:10:25.294979906,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8043,12:10:25.295042765,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8044,12:10:25.295092011,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8045,12:10:25.295616908,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8046,12:10:25.295648086,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8047,12:10:25.295674285,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8048,12:10:25.297047725,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8049,12:10:25.297109321,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8050,12:10:25.297145914,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8051,12:10:25.297185835,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8052,12:10:25.298550925,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8053,12:10:25.298594281,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8054,12:10:25.298632581,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8055,12:10:25.298660590,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8056,12:10:25.299967321,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8057,12:10:25.300061842,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8058,12:10:25.300086911,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8059,12:10:25.300106297,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8060,12:10:25.301391470,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8061,12:10:25.301424188,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8062,12:10:25.301442236,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8063,12:10:25.301791393,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8064,12:10:25.301824471,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8065,12:10:25.301843128,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8066,12:10:25.303045572,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8067,12:10:25.303089277,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8068,12:10:25.303109820,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8069,12:10:25.304347824,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8070,12:10:25.304373362,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8071,12:10:25.304395191,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8072,12:10:25.305102245,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8073,12:10:25.305134572,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8074,12:10:25.305164925,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8075,12:10:25.306445085,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8076,12:10:25.321923172,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8077,12:10:25.321957190,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8078,12:10:25.321978859,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8079,12:10:25.321997014,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8080,12:10:25.323333305,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8081,12:10:25.323378910,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8082,12:10:25.323416048,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8083,12:10:25.323457245,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8084,12:10:25.324653889,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8085,12:10:25.324708637,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8086,12:10:25.324749119,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8087,12:10:25.324785192,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8088,12:10:25.324853531,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8089,12:10:25.326166536,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8090,12:10:25.326232820,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8091,12:10:25.326275093,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8092,12:10:25.326315525,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8093,12:10:25.326351038,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8094,12:10:25.327664009,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8095,12:10:25.327737250,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8096,12:10:25.327775069,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8097,12:10:25.327816982,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8098,12:10:25.327851936,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8099,12:10:25.328613625,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8100,12:10:25.328673603,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8101,12:10:25.328714523,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8102,12:10:25.328807966,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8103,12:10:25.328861332,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8104,12:10:25.328898571,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8105,12:10:25.330307972,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8106,12:10:25.330377088,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8107,12:10:25.330406984,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8108,12:10:25.330433575,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8109,12:10:25.331953214,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8110,12:10:25.332010200,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8111,12:10:25.332041191,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8112,12:10:25.332067916,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8113,12:10:25.333509184,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8114,12:10:25.333599063,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8115,12:10:25.333625457,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8116,12:10:25.333668131,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8117,12:10:25.333693099,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8118,12:10:25.334460494,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8119,12:10:25.334497035,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8120,12:10:25.334525796,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8121,12:10:25.334547457,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8122,12:10:25.335807533,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8123,12:10:25.335850717,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8124,12:10:25.335876524,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8125,12:10:25.335901060,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8126,12:10:25.337175381,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8127,12:10:25.337209868,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8128,12:10:25.337234715,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8129,12:10:25.337257171,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8130,12:10:25.394753707,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8131,12:10:25.394847700,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8132,12:10:25.394895960,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8133,12:10:25.394934168,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8134,12:10:25.394967156,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8135,12:10:25.395018303,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8136,12:10:25.396359773,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8137,12:10:25.396398299,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8138,12:10:25.396415558,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8139,12:10:25.396431537,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8140,12:10:25.397737044,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8141,12:10:25.397776816,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8142,12:10:25.397795340,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8143,12:10:25.397811773,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8144,12:10:25.399083976,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8145,12:10:25.399131392,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8146,12:10:25.399164251,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8147,12:10:25.399209307,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8148,12:10:25.399243225,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8149,12:10:25.400562621,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8150,12:10:25.478335010,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8151,12:10:25.478396301,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
8152,12:10:25.478419335,144.38.239.87,142.251.46.238,QUIC,1399,"Protected Payload (KP0), DCID=f8cc77d433a2cbed"
